%time,field.x,field.y,field.z
1460927907763801097,645.0,1014.0,0.534775538658
1460927907831701040,659.0,1020.0,0.524041657275
1460927907897749900,671.0,1024.0,0.590981881121
1460927907962567090,682.0,1028.0,0.530230740624
1460927908027373075,697.0,1035.0,0.564850864092
1460927908090851068,708.0,1040.0,0.555466420651
1460927908151946067,722.0,1047.0,0.536730757012
1460927908217456102,732.0,1051.0,0.519548633526
1460927908284810066,742.0,1054.0,0.573814112372
1460927908358063936,755.0,1057.0,0.538648281854
1460927908422195911,763.0,1057.0,0.509674323473
1460927908485404014,772.0,1057.0,0.544312447566
1460927908549089908,782.0,1057.0,0.557257586569
1460927908618056058,789.0,1056.0,0.575058743694
1460927908680995941,798.0,1056.0,0.570338272489
1460927908745227098,804.0,1056.0,0.55206111248
1460927908807862997,811.0,1056.0,0.582660777761
1460927908870745897,820.0,1055.0,0.569236825874
1460927908931729078,828.0,1054.0,0.525417216852
1460927908997625112,839.0,1050.0,0.498750226369
1460927909060225009,849.0,1048.0,0.540782354364
1460927909124592065,858.0,1044.0,0.516658553385
1460927909187432050,868.0,1041.0,0.533829912934
1460927909253839015,882.0,1037.0,0.534569422614
1460927909317953109,893.0,1034.0,0.555840878654
1460927909383162975,904.0,1031.0,0.522900872143
1460927909445573091,920.0,1027.0,0.56931067254
1460927909516607046,932.0,1023.0,0.512630108978
1460927909581518888,947.0,1017.0,0.548202095922
1460927909644767045,958.0,1011.0,0.561985316855
1460927909711066007,968.0,1005.0,0.546582494869
1460927909774583101,977.0,999.0,0.516785541809
1460927909838392019,986.0,992.0,0.542013474547
1460927909900410890,994.0,986.0,0.54123400309
1460927909963471889,1001.0,980.0,0.483108560779
1460927910029445886,1010.0,976.0,0.523188291752
1460927910092664003,1018.0,971.0,0.519049819282
1460927910157006025,1027.0,967.0,0.528601274575
1460927910220573902,1037.0,963.0,0.555287758145
1460927910285078048,1048.0,960.0,0.512050475083
1460927910348759889,1059.0,959.0,0.549322352469
1460927910414036989,1071.0,960.0,0.536255200879
1460927910475294113,1084.0,964.0,0.547028534221
1460927910542185068,1097.0,968.0,0.551158805113
1460927910607640027,1108.0,970.0,0.477653210418
1460927910673356056,1118.0,970.0,0.527541066983
1460927910735601902,1126.0,966.0,0.537037805212
1460927910802273988,1132.0,961.0,0.52156547689
1460927910864072084,1139.0,956.0,0.52349586639
1460927910931040048,1144.0,955.0,0.513624192583
1460927910993736028,1150.0,957.0,0.552816550973
1460927911057935953,1156.0,961.0,0.547047326277
1460927911121747970,1162.0,966.0,0.512935641847
1460927911188587903,1166.0,971.0,0.514150770025
1460927911248831987,1170.0,975.0,0.583209065403
1460927911316622018,1172.0,977.0,0.578486966206
1460927911381546020,1173.0,978.0,0.540326817072
1460927911444283962,1173.0,978.0,0.519347627565
1460927911509510993,1173.0,978.0,0.528698101271
1460927911573343038,1174.0,980.0,0.574939695649
1460927911632886886,1177.0,983.0,0.558903398781
1460927911697531938,1182.0,986.0,0.524523503661
1460927911761980056,1187.0,990.0,0.498354034266
1460927911824069976,1197.0,997.0,0.554227662473
1460927911889604091,1204.0,1002.0,0.509210823348
1460927911954783916,1212.0,1008.0,0.532478689532
1460927912019900083,1220.0,1013.0,0.543032279104
1460927912082978010,1229.0,1016.0,0.544311675751
1460927912147653102,1238.0,1019.0,0.537379192466
1460927912211998939,1247.0,1022.0,0.565124986249
1460927912274461030,1256.0,1024.0,0.54286170777
1460927912341429948,1269.0,1026.0,0.552586379976
1460927912401632070,1278.0,1028.0,0.549948952146
1460927912469517946,1287.0,1030.0,0.499552918749
1460927912533274888,1297.0,1033.0,0.559444036422
1460927912596287012,1306.0,1034.0,0.54309732986
1460927912659980058,1313.0,1033.0,0.53437187157
1460927912725611925,1319.0,1032.0,0.570946312424
1460927912785464048,1324.0,1030.0,0.555101460976
1460927912850133895,1329.0,1028.0,0.57125114127
1460927912913265943,1332.0,1027.0,0.575360305096
1460927912975109100,1335.0,1027.0,0.550278831155
1460927913040524959,1338.0,1029.0,0.582374972526
1460927913106657981,1343.0,1032.0,0.583408562243
1460927913170701980,1349.0,1035.0,0.554878383546
1460927913232656002,1356.0,1038.0,0.549488145743
1460927913298201084,1363.0,1039.0,0.544211536248
1460927913361438989,1370.0,1038.0,0.531676029194
1460927913423257112,1375.0,1036.0,0.581172446007
1460927913485932111,1381.0,1034.0,0.563087090524
1460927913549129009,1385.0,1037.0,0.604046534832
1460927913609066009,1390.0,1044.0,0.585183603306
1460927913672749996,1397.0,1053.0,0.533452458856
1460927913737365007,1407.0,1065.0,0.564117105995
1460927913808696985,1416.0,1070.0,0.317859420396
1460927913870382070,1427.0,1053.0,0.261664961006
1460927914158691883,413.0,491.0,0.42523264337
1460927914190810918,405.0,508.0,0.42596770864
1460927914225999116,398.0,523.0,0.506255214933
1460927914260402917,392.0,538.0,0.357532382927
1460927914304116964,387.0,550.0,0.314746201078
1460927914339960098,380.0,562.0,0.378087821254
1460927914381154060,374.0,573.0,0.371133028755
1460927914413321018,364.0,587.0,0.352441894444
1460927914450995922,357.0,593.0,0.359070792966
1460927914507540941,350.0,607.0,0.4166038594
1460927914571315050,345.0,619.0,0.385980813113
1460927914635747909,339.0,636.0,0.3796776126
1460927914698070049,333.0,658.0,0.421547270299
1460927914763109922,327.0,680.0,0.419689924949
1460927914827399969,321.0,702.0,0.407611469947
1460927914889933109,313.0,730.0,0.421327366226
1460927914953519105,308.0,748.0,0.362032249737
1460927915019512891,303.0,766.0,0.480453234801
1460927915085233926,300.0,782.0,0.382197317923
1460927915151000976,299.0,795.0,0.441232694124
1460927915214373111,298.0,807.0,0.427754400828
1460927915275085926,297.0,818.0,0.435345262571
1460927915339445114,295.0,830.0,0.415125649654
1460927915404139041,291.0,845.0,0.447113560028
1460927915466434955,286.0,861.0,0.467534683476
1460927915531332015,278.0,884.0,0.350646235997
1460927915594198942,272.0,901.0,0.453298098444
1460927915658257961,266.0,916.0,0.467708317881
1460927915723934888,261.0,930.0,0.386570958719
1460927915787919044,257.0,941.0,0.286654941241
1460927916064467906,254.0,951.0,0.485670833263
1460927916101991891,251.0,960.0,0.350055705148
1460927916143634080,250.0,966.0,0.356091598377
1460927916175801038,248.0,975.0,0.484571864921
1460927916216814994,246.0,984.0,0.439685944406
1460927916250417947,245.0,996.0,0.361984124121
1460927916289191007,242.0,1013.0,0.454947039989
1460927916321228027,241.0,1024.0,0.435348785922
1460927916360616922,239.0,1042.0,0.427468401683
1460927916420615911,237.0,1058.0,0.46387071201
1460927916482815027,236.0,1073.0,0.378628567292
1460927916545247077,254.0,1074.0,0.3545936869
1460927916607096910,233.0,1071.0,0.430661954547
1460927916669630050,281.0,1038.0,0.150502279668
1460927916958112955,1440.0,823.0,0.573670626185
1460927916996773004,1449.0,813.0,0.527239534745
1460927917041408061,1460.0,802.0,0.533193126573
1460927917079651117,1471.0,790.0,0.541702030822
1460927917117847919,1481.0,775.0,0.464140862697
1460927917157527923,1491.0,758.0,0.490750861793
1460927917193816900,1498.0,738.0,0.52060255625
1460927917238509893,1504.0,716.0,0.533429816192
1460927917275491952,1510.0,696.0,0.550178672023
1460927917312468051,1515.0,676.0,0.528034901318
1460927917372066020,1521.0,660.0,0.560996304896
1460927917434267044,1527.0,646.0,0.534662579742
1460927917501162052,1532.0,633.0,0.543855686887
1460927917568141937,1537.0,621.0,0.546762970469
1460927917631402969,1542.0,610.0,0.538910212419
1460927917693006992,1546.0,599.0,0.533803477312
1460927917755183935,1551.0,589.0,0.537370815517
1460927917818811893,1555.0,579.0,0.548369563051
1460927917880122900,1559.0,569.0,0.545865349854
1460927917942038059,1564.0,559.0,0.565964355043
1460927918003165960,1568.0,550.0,0.505204118061
1460927918064316034,1570.0,537.0,0.542185833917
1460927918127562999,1571.0,527.0,0.542555514489
1460927918189963102,1570.0,516.0,0.551766897288
1460927918251190900,1569.0,505.0,0.567810827615
1460927918312393903,1567.0,493.0,0.554880876495
1460927918375757932,1566.0,480.0,0.532782311345
1460927918438919067,1565.0,467.0,0.556398890018
1460927918501768112,1565.0,454.0,0.551728039414
1460927918567286014,1566.0,442.0,0.553898594612
1460927918628842115,1566.0,432.0,0.553813735306
1460927918689409017,1566.0,427.0,0.54165984661
1460927918750343084,1566.0,426.0,0.546296654512
1460927918811386108,1565.0,427.0,0.548265054688
1460927918872419118,1564.0,429.0,0.550895542779
1460927918934974908,1562.0,430.0,0.493344304789
1460927918996511936,1560.0,433.0,0.551530379719
1460927919059545040,1554.0,438.0,0.516550616971
1460927919122025012,1545.0,441.0,0.53148285239
1460927919187510013,1534.0,445.0,0.5506992809
1460927919249388933,1521.0,449.0,0.52449190862
1460927919309993982,1507.0,453.0,0.495651745497
1460927919371387004,1494.0,458.0,0.513064751296
1460927919432041883,1480.0,462.0,0.514998428882
1460927919492914915,1467.0,468.0,0.513040806506
1460927919555830955,1452.0,473.0,0.504469164966
1460927919616590023,1437.0,478.0,0.495833813903
1460927919677532911,1422.0,483.0,0.469452724105
1460927919742809057,1405.0,486.0,0.49934216502
1460927919807046890,1381.0,489.0,0.459456512043
1460927919868446111,1364.0,489.0,0.505925398948
1460927919929847955,1348.0,488.0,0.488698250833
1460927919990148067,1333.0,487.0,0.515765642911
1460927920048228025,1318.0,485.0,0.472910337701
1460927920110826015,1304.0,484.0,0.51107116851
1460927920170897960,1289.0,482.0,0.510469920558
1460927920236835002,1274.0,480.0,0.517791947421
1460927920298746109,1259.0,478.0,0.521038550926
1460927920357935905,1244.0,476.0,0.499252768191
1460927920418225049,1223.0,474.0,0.525886723685
1460927920482004880,1208.0,473.0,0.497511746841
1460927920547594070,1195.0,472.0,0.490943695563
1460927920612596035,1182.0,470.0,0.526216836572
1460927920678975105,1170.0,468.0,0.550726679739
1460927920742616891,1158.0,467.0,0.528870757059
1460927920806989908,1147.0,465.0,0.52453718249
1460927920872572898,1135.0,464.0,0.554239179577
1460927920936691999,1123.0,463.0,0.494167410773
1460927920999176979,1110.0,462.0,0.528546576535
1460927921069411039,1097.0,461.0,0.516248015394
1460927921134650945,1085.0,460.0,0.520145329583
1460927921200063943,1072.0,459.0,0.532152498571
1460927921269274950,1060.0,458.0,0.558566415821
1460927921335144042,1048.0,457.0,0.518410970513
1460927921398394107,1033.0,456.0,0.547406272799
1460927921463109970,1022.0,456.0,0.537156927266
1460927921524425029,1011.0,456.0,0.474146099843
1460927921588535070,1003.0,455.0,0.539316821468
1460927921648658037,988.0,455.0,0.534527313491
1460927921710683107,977.0,455.0,0.546607957693
1460927921774430990,966.0,456.0,0.515295464706
1460927921839498996,954.0,456.0,0.516882676121
1460927921902759075,943.0,457.0,0.501911956419
1460927921970349073,932.0,457.0,0.539504953541
1460927922037591934,921.0,458.0,0.553759210836
1460927922101692914,906.0,460.0,0.539358749106
1460927922164021015,894.0,461.0,0.537849215608
1460927922227701902,883.0,463.0,0.556332273413
1460927922291127920,875.0,464.0,0.518932800919
1460927922353786945,864.0,466.0,0.544151058169
1460927922414746999,849.0,469.0,0.575351845524
1460927922478210926,842.0,470.0,0.516331876674
1460927922543164968,830.0,472.0,0.513074066574
1460927922605278015,819.0,474.0,0.53405087881
1460927922665926933,808.0,476.0,0.522691439698
1460927922728368043,797.0,478.0,0.538234490763
1460927922791549921,785.0,480.0,0.516797468782
1460927922853046894,774.0,482.0,0.506882552276
1460927922918245077,763.0,483.0,0.506156066295
1460927922977253913,752.0,485.0,0.530135137328
1460927923038575887,741.0,486.0,0.533479750368
1460927923103091955,730.0,488.0,0.525245031393
1460927923164563894,720.0,489.0,0.528819876606
1460927923228094100,708.0,490.0,0.507497541714
1460927923289608001,696.0,492.0,0.461826273848
1460927923352821111,683.0,493.0,0.512200173411
1460927923418598890,670.0,494.0,0.548532793016
1460927923488023996,657.0,496.0,0.445277400209
1460927923545172929,645.0,497.0,0.53297586789
1460927923607151031,634.0,498.0,0.532292658207
1460927923669680118,626.0,497.0,0.483117372496
1460927923740956068,624.0,491.0,0.547992249676
1460927923802350044,629.0,484.0,0.469019540571
1460927923867784023,638.0,475.0,0.446555415599
1460927923929637908,648.0,466.0,0.478341126914
1460927923996984004,659.0,458.0,0.460237957244
1460927924062026023,669.0,449.0,0.521684921428
1460927924125730991,678.0,441.0,0.510536929607
1460927924187597036,686.0,432.0,0.528882069173
1460927924250524044,693.0,424.0,0.508165326851
1460927924314671993,697.0,416.0,0.53898405259
1460927924386852979,699.0,409.0,0.479261073368
1460927924452033042,700.0,399.0,0.568643253784
1460927924512427091,699.0,392.0,0.541958086711
1460927924568833112,698.0,386.0,0.465109894932
1460927924630800008,695.0,381.0,0.530545082612
1460927924690963029,691.0,380.0,0.575823179434
1460927924760412931,686.0,381.0,0.555148208322
1460927924822671890,681.0,383.0,0.517157034947
1460927924884892940,675.0,385.0,0.583185994962
1460927924949182033,669.0,387.0,0.490048174412
1460927925019711017,659.0,391.0,0.497903828749
1460927925081151008,652.0,393.0,0.513202078097
1460927925149678945,645.0,396.0,0.51763909838
1460927925216694116,637.0,399.0,0.543751340946
1460927925281244993,632.0,402.0,0.537206249257
1460927925340326070,623.0,410.0,0.510881924243
1460927925403609991,615.0,418.0,0.545960794779
1460927925465712070,607.0,429.0,0.479622111398
1460927925531002998,598.0,440.0,0.531705743122
1460927925597537040,589.0,453.0,0.468009492144
1460927925662313938,580.0,466.0,0.490926706098
1460927925724361896,571.0,479.0,0.483326570114
1460927925792795896,563.0,492.0,0.451338212228
1460927925857273101,555.0,504.0,0.513212681396
1460927925920870065,547.0,517.0,0.503065933655
1460927925985013008,536.0,537.0,0.467690109372
1460927926057316064,530.0,548.0,0.461076734889
1460927926122250080,519.0,569.0,0.521266509671
1460927926187180995,510.0,586.0,0.456304582265
1460927926251795053,500.0,603.0,0.434150478948
1460927926315629959,491.0,618.0,0.500758742486
1460927926379395961,483.0,634.0,0.477241017399
1460927926441170930,479.0,648.0,0.467464929159
1460927926503134012,477.0,662.0,0.518865946538
1460927926565779924,480.0,679.0,0.526895000904
1460927926630031108,486.0,690.0,0.535644552683
1460927926694833040,497.0,705.0,0.473500239309
1460927926756454944,507.0,715.0,0.521933592625
1460927926819045066,518.0,725.0,0.463798077416
1460927926880103111,534.0,737.0,0.512492835671
1460927926944772958,547.0,746.0,0.465382978989
1460927927005811929,559.0,754.0,0.4921122653
1460927927068366050,576.0,765.0,0.489202828679
1460927927133666992,589.0,773.0,0.528035298249
1460927927199999094,602.0,780.0,0.510993572251
